CustomerID,DaySinceLastOrder,OrderCount,Estimated_Spend,R_Score,F_Score,M_Score,RFM_Segment,Churn
54233,1.0,2.0,1650.11,4,3,2,Loyal Customers,0
54234,10.0,2.0,2059.2,1,3,3,At-Risk High-Value,0
54235,1.0,2.0,1709.18,4,3,2,Loyal Customers,0
54236,9.0,2.0,1861.64,1,3,3,At-Risk High-Value,0
54237,9.0,3.0,2773.98,1,4,3,At-Risk High-Value,0
54238,1.0,2.0,2831.95,4,3,3,Champions,0
54239,3.0,2.0,2878.04,3,3,3,Champions,0
54240,3.0,2.0,1927.31,3,3,3,Champions,0
54241,1.0,4.0,3877.72,4,4,4,Champions,0
54242,5.0,2.0,1689.49,2,3,2,At-Risk High-Value,0
54243,3.0,2.0,2501.29,3,3,3,Champions,0
54244,10.0,2.0,1961.19,1,3,3,At-Risk High-Value,0
54245,4.0,2.0,1850.75,2,3,3,At-Risk High-Value,0
54246,3.0,2.0,2173.6,3,3,3,Champions,0
54247,1.0,2.0,1630.42,4,3,2,Loyal Customers,0
54248,4.0,2.0,1603.25,2,3,2,At-Risk High-Value,0
54249,9.0,11.0,10074.46,1,4,4,At-Risk High-Value,0
54250,3.0,5.0,6082.72,3,4,4,Champions,1
54251,12.0,2.0,2860.33,1,3,3,At-Risk High-Value,0
54252,1.0,2.0,1973.51,4,3,3,Champions,0
54253,8.0,3.0,2921.98,1,4,3,At-Risk High-Value,0
54254,6.0,2.0,2549.03,2,3,3,At-Risk High-Value,0
54255,8.0,6.0,5778.3,1,4,4,At-Risk High-Value,0
54256,4.0,2.0,2865.39,2,3,3,At-Risk High-Value,0
54257,3.0,2.0,1924.89,3,3,3,Champions,0
54258,5.0,2.0,1839.31,2,3,2,At-Risk High-Value,0
54259,9.0,2.0,2900.92,1,3,3,At-Risk High-Value,0
54260,3.0,2.0,1599.62,3,3,2,Loyal Customers,0
54261,3.0,2.0,1603.03,3,3,2,Loyal Customers,1
54262,1.0,2.0,1700.16,4,3,2,Loyal Customers,0
54263,1.0,2.0,1696.86,4,3,2,Loyal Customers,1
54264,11.0,3.0,2855.98,1,4,3,At-Risk High-Value,0
54265,1.0,2.0,1942.93,4,3,3,Champions,0
54266,3.0,3.0,5171.76,3,4,4,Champions,0
54267,8.0,2.0,3373.92,1,3,4,At-Risk High-Value,0
54268,4.0,2.0,2006.84,2,3,3,At-Risk High-Value,1
54269,2.0,3.0,2539.18,3,4,3,Champions,0
54270,1.0,2.0,1690.81,4,3,2,Loyal Customers,0
54271,9.0,13.0,14288.56,1,4,4,At-Risk High-Value,0
54272,7.0,2.0,2043.14,1,3,3,At-Risk High-Value,1
54273,5.0,5.0,8202.7,2,4,4,At-Risk High-Value,0
54274,3.0,2.0,1680.14,3,3,2,Loyal Customers,0
54275,1.0,2.0,1870.55,4,3,3,Champions,0
54276,4.0,2.0,2192.08,2,3,3,At-Risk High-Value,0
54277,9.0,2.0,2654.41,1,3,3,At-Risk High-Value,0
54278,3.0,3.0,3669.27,3,4,4,Champions,0
54279,1.0,2.0,1686.85,4,3,2,Loyal Customers,0
54280,13.0,5.0,8101.22,1,4,4,At-Risk High-Value,0
54281,10.0,2.0,1662.43,1,3,2,At-Risk High-Value,0
54282,8.0,2.0,2051.06,1,3,3,At-Risk High-Value,0
54283,4.0,5.0,4802.32,2,4,4,At-Risk High-Value,1
54284,16.0,16.0,28192.56,1,4,4,At-Risk High-Value,0
54285,8.0,8.0,8215.68,1,4,4,At-Risk High-Value,1
54286,4.0,5.0,4088.7,2,4,4,At-Risk High-Value,0
54287,3.0,16.0,20074.56,3,4,4,Champions,1
54288,1.0,2.0,1559.25,4,3,2,Loyal Customers,1
54289,2.0,3.0,2478.8,3,4,3,Champions,0
54290,12.0,6.0,6292.11,1,4,4,At-Risk High-Value,0
54291,3.0,2.0,1896.29,3,3,3,Champions,0
54292,3.0,3.0,3581.82,3,4,4,Champions,0
54293,3.0,3.0,2814.74,3,4,3,Champions,1
54294,8.0,2.0,2275.79,1,3,3,At-Risk High-Value,0
54295,8.0,6.0,5095.86,1,4,4,At-Risk High-Value,0
54296,2.0,2.0,1918.51,3,3,3,Champions,0
54297,4.0,2.0,2546.5,2,3,3,At-Risk High-Value,1
54298,10.0,6.0,6072.66,1,4,4,At-Risk High-Value,0
54299,3.0,3.0,3487.94,3,4,4,Champions,0
54300,8.0,5.0,5182.92,1,4,4,At-Risk High-Value,0
54301,5.0,2.0,1837.0,2,3,2,At-Risk High-Value,1
54302,4.0,2.0,1754.72,2,3,2,At-Risk High-Value,0
54303,3.0,3.0,2774.8,3,4,3,Champions,0
54304,5.0,2.0,1664.52,2,3,2,At-Risk High-Value,0
54305,8.0,2.0,1888.48,1,3,3,At-Risk High-Value,0
54306,31.0,3.0,2591.16,1,4,3,At-Risk High-Value,0
54307,3.0,2.0,1674.2,3,3,2,Loyal Customers,0
54308,8.0,8.0,13059.64,1,4,4,At-Risk High-Value,0
54309,5.0,2.0,1621.18,2,3,2,At-Risk High-Value,0
54310,1.0,2.0,1538.13,4,3,2,Loyal Customers,0
54311,14.0,3.0,2987.32,1,4,3,At-Risk High-Value,0
54312,7.0,2.0,2177.45,1,3,3,At-Risk High-Value,0
54313,6.0,5.0,4071.65,2,4,4,At-Risk High-Value,0
54314,16.0,2.0,1633.28,1,3,2,At-Risk High-Value,0
54315,3.0,4.0,4729.56,3,4,4,Champions,0
54316,10.0,2.0,1850.09,1,3,3,At-Risk High-Value,0
54317,1.0,2.0,2049.52,4,3,3,Champions,0
54318,1.0,2.0,1743.06,4,3,2,Loyal Customers,0
54319,12.0,2.0,2569.05,1,3,3,At-Risk High-Value,0
54320,3.0,2.0,1620.41,3,3,2,Loyal Customers,0
54321,3.0,3.0,2445.8,3,4,3,Champions,0
54322,3.0,3.0,2396.46,3,4,3,Champions,0
54323,3.0,2.0,1673.43,3,3,2,Loyal Customers,0
54324,3.0,2.0,2413.29,3,3,3,Champions,0
54325,2.0,2.0,1657.26,3,3,2,Loyal Customers,0
54326,5.0,5.0,8917.15,2,4,4,At-Risk High-Value,0
54327,9.0,2.0,1644.61,1,3,2,At-Risk High-Value,0
54328,3.0,8.0,9644.36,3,4,4,Champions,0
54329,3.0,2.0,2330.46,3,3,3,Champions,0
54330,5.0,2.0,1709.18,2,3,2,At-Risk High-Value,0
54331,2.0,2.0,1711.38,3,3,2,Loyal Customers,0
54332,1.0,2.0,1630.75,4,3,2,Loyal Customers,1
54333,3.0,8.0,6418.72,3,4,4,Champions,0
54334,11.0,7.0,5995.22,1,4,4,At-Risk High-Value,0
54335,4.0,2.0,1925.66,2,3,3,At-Risk High-Value,0
54336,3.0,3.0,2764.9,3,4,3,Champions,0
54337,3.0,2.0,1650.0,3,3,2,Loyal Customers,0
54338,1.0,2.0,1496.22,4,3,2,Loyal Customers,1
54339,3.0,16.0,20198.64,3,4,4,Champions,0
54340,2.0,3.0,2440.02,3,4,3,Champions,0
54341,3.0,2.0,1807.19,3,3,2,Loyal Customers,0
54342,3.0,2.0,1629.21,3,3,2,Loyal Customers,0
54343,3.0,2.0,1720.4,3,3,2,Loyal Customers,1
54344,3.0,2.0,1780.9,3,3,2,Loyal Customers,0
54345,4.0,2.0,1864.5,2,3,3,At-Risk High-Value,0
54346,7.0,2.0,1678.16,1,3,2,At-Risk High-Value,0
54347,10.0,10.0,17343.15,1,4,4,At-Risk High-Value,0
54348,16.0,3.0,5151.63,1,4,4,At-Risk High-Value,0
54349,3.0,2.0,2425.17,3,3,3,Champions,0
54350,1.0,2.0,2885.74,4,3,3,Champions,0
54351,10.0,12.0,21449.34,1,4,4,At-Risk High-Value,0
54352,4.0,2.0,1625.69,2,3,2,At-Risk High-Value,0
54353,2.0,2.0,2025.76,3,3,3,Champions,1
54354,3.0,3.0,2407.18,3,4,3,Champions,0
54355,9.0,12.0,19332.72,1,4,4,At-Risk High-Value,0
54356,8.0,2.0,1767.04,1,3,2,At-Risk High-Value,0
54357,3.0,2.0,1861.75,3,3,3,Champions,0
54358,3.0,2.0,1954.15,3,3,3,Champions,0
54359,1.0,2.0,2095.83,4,3,3,Champions,0
54360,8.0,2.0,2063.71,1,3,3,At-Risk High-Value,0
54361,1.0,3.0,2771.67,4,4,3,Champions,0
54362,8.0,2.0,2123.44,1,3,3,At-Risk High-Value,0
54363,1.0,3.0,2691.98,4,4,3,Champions,0
54364,8.0,4.0,3353.02,1,4,4,At-Risk High-Value,0
54365,1.0,2.0,2109.03,4,3,3,Champions,1
54366,10.0,2.0,2215.29,1,3,3,At-Risk High-Value,1
54367,3.0,3.0,2446.62,3,4,3,Champions,0
54368,8.0,2.0,1611.83,1,3,2,At-Risk High-Value,0
54369,3.0,2.0,1911.36,3,3,3,Champions,0
54370,3.0,2.0,2408.56,3,3,3,Champions,0
54371,3.0,10.0,12595.0,3,4,4,Champions,1
54372,3.0,6.0,6921.42,3,4,4,Champions,0
54373,3.0,2.0,2472.91,3,3,3,Champions,0
54374,8.0,2.0,2748.9,1,3,3,At-Risk High-Value,0
54375,5.0,2.0,1667.27,2,3,2,At-Risk High-Value,1
54376,1.0,2.0,2870.01,4,3,3,Champions,0
54377,2.0,2.0,2111.56,3,3,3,Champions,1
54378,6.0,2.0,1601.38,2,3,2,At-Risk High-Value,1
54379,3.0,13.0,15275.98,3,4,4,Champions,0
54380,6.0,2.0,2028.4,2,3,3,At-Risk High-Value,0
54381,8.0,4.0,4051.08,1,4,4,At-Risk High-Value,0
54382,2.0,2.0,1663.42,3,3,2,Loyal Customers,0
54383,8.0,2.0,2715.35,1,3,3,At-Risk High-Value,0
54384,3.0,6.0,7625.97,3,4,4,Champions,0
54385,5.0,2.0,1852.95,2,3,3,At-Risk High-Value,0
54386,1.0,2.0,1614.47,4,3,2,Loyal Customers,0
54387,9.0,6.0,5046.69,1,4,4,At-Risk High-Value,0
54388,2.0,5.0,5614.95,3,4,4,Champions,0
54389,3.0,2.0,2341.79,3,3,3,Champions,0
54390,2.0,2.0,1637.79,3,3,2,Loyal Customers,1
54391,3.0,3.0,2592.48,3,4,3,Champions,0
54392,16.0,12.0,20943.12,1,4,4,At-Risk High-Value,0
54393,3.0,3.0,2436.55,3,4,3,Champions,0
54394,7.0,2.0,3521.87,1,3,4,At-Risk High-Value,0
54395,5.0,2.0,1642.96,2,3,2,At-Risk High-Value,1
54396,10.0,2.0,3142.04,1,3,4,At-Risk High-Value,0
54397,8.0,2.0,1672.77,1,3,2,At-Risk High-Value,1
54398,13.0,16.0,27779.84,1,4,4,At-Risk High-Value,0
54399,3.0,2.0,1807.41,3,3,2,Loyal Customers,0
54400,3.0,2.0,1785.3,3,3,2,Loyal Customers,1
54401,3.0,2.0,1620.52,3,3,2,Loyal Customers,0
54402,3.0,3.0,2799.23,3,4,3,Champions,0
54403,1.0,2.0,1712.92,4,3,2,Loyal Customers,0
54404,8.0,5.0,4350.22,1,4,4,At-Risk High-Value,0
54405,8.0,2.0,3487.22,1,3,4,At-Risk High-Value,0
54406,3.0,3.0,4318.88,3,4,4,Champions,0
54407,3.0,2.0,1695.21,3,3,2,Loyal Customers,0
54408,10.0,6.0,6090.81,1,4,4,At-Risk High-Value,0
54409,3.0,2.0,1806.2,3,3,2,Loyal Customers,0
54410,3.0,2.0,2082.74,3,3,3,Champions,0
54411,3.0,2.0,2480.28,3,3,3,Champions,1
54412,9.0,2.0,2578.18,1,3,3,At-Risk High-Value,0
54413,6.0,2.0,1632.4,2,3,2,At-Risk High-Value,0
54414,3.0,2.0,2094.95,3,3,3,Champions,0
54415,3.0,2.0,2137.41,3,3,3,Champions,0
54416,3.0,2.0,1913.78,3,3,3,Champions,0
54417,9.0,8.0,6640.92,1,4,4,At-Risk High-Value,0
54418,10.0,4.0,7025.92,1,4,4,At-Risk High-Value,0
54419,1.0,2.0,1674.53,4,3,2,Loyal Customers,0
54420,5.0,2.0,1757.69,2,3,2,At-Risk High-Value,1
54421,4.0,2.0,1682.34,2,3,2,At-Risk High-Value,0
54422,6.0,8.0,7809.56,2,4,4,At-Risk High-Value,0
54423,5.0,2.0,1614.36,2,3,2,At-Risk High-Value,0
54424,8.0,8.0,12923.68,1,4,4,At-Risk High-Value,0
54425,1.0,2.0,1758.35,4,3,2,Loyal Customers,1
54426,1.0,2.0,2105.84,4,3,3,Champions,0
54427,9.0,8.0,7956.08,1,4,4,At-Risk High-Value,0
54428,6.0,2.0,1815.0,2,3,2,At-Risk High-Value,0
54429,11.0,2.0,2859.56,1,3,3,At-Risk High-Value,0
54430,12.0,11.0,9504.55,1,4,4,At-Risk High-Value,0
54431,14.0,5.0,8674.88,1,4,4,At-Risk High-Value,0
54432,10.0,2.0,2678.39,1,3,3,At-Risk High-Value,1
54433,5.0,2.0,1602.7,2,3,2,At-Risk High-Value,0
54434,2.0,2.0,2090.22,3,3,3,Champions,0
54435,1.0,2.0,1730.3,4,3,2,Loyal Customers,0
54436,3.0,2.0,2871.33,3,3,3,Champions,0
54437,3.0,2.0,2694.56,3,3,3,Champions,0
54438,8.0,8.0,7966.2,1,4,4,At-Risk High-Value,0
54439,5.0,2.0,2078.67,2,3,3,At-Risk High-Value,0
54440,7.0,2.0,3480.84,1,3,4,At-Risk High-Value,0
54441,4.0,2.0,3309.24,2,3,4,At-Risk High-Value,0
54442,7.0,12.0,11488.62,1,4,4,At-Risk High-Value,0
54443,10.0,2.0,1875.94,1,3,3,At-Risk High-Value,0
54444,9.0,2.0,1970.65,1,3,3,At-Risk High-Value,0
54445,4.0,4.0,3793.02,2,4,4,At-Risk High-Value,0
54446,8.0,6.0,4822.95,1,4,4,At-Risk High-Value,0
54447,1.0,2.0,1722.71,4,3,2,Loyal Customers,1
54448,3.0,2.0,2006.95,3,3,3,Champions,0
54449,3.0,2.0,1636.03,3,3,2,Loyal Customers,1
54450,3.0,2.0,1739.1,3,3,2,Loyal Customers,0
54451,3.0,2.0,3428.15,3,3,4,Champions,0
54452,8.0,8.0,7473.4,1,4,4,At-Risk High-Value,0
54453,3.0,3.0,2522.68,3,4,3,Champions,0
54454,5.0,8.0,8064.32,2,4,4,At-Risk High-Value,1
54455,3.0,2.0,1630.86,3,3,2,Loyal Customers,0
54456,9.0,2.0,2862.75,1,3,3,At-Risk High-Value,0
54457,1.0,2.0,1531.2,4,3,2,Loyal Customers,1
54458,10.0,7.0,7900.2,1,4,4,At-Risk High-Value,0
54459,1.0,2.0,1780.68,4,3,2,Loyal Customers,0
54460,3.0,2.0,1978.02,3,3,3,Champions,0
54461,5.0,2.0,3136.65,2,3,4,At-Risk High-Value,0
54462,1.0,2.0,1507.0,4,3,2,Loyal Customers,0
54463,8.0,2.0,1997.71,1,3,3,At-Risk High-Value,0
54464,8.0,8.0,8548.76,1,4,4,At-Risk High-Value,0
54465,3.0,4.0,4864.86,3,4,4,Champions,0
54466,9.0,2.0,1999.14,1,3,3,At-Risk High-Value,0
54467,9.0,5.0,4945.6,1,4,4,At-Risk High-Value,0
54468,2.0,2.0,2701.71,3,3,3,Champions,0
54469,3.0,2.0,1997.6,3,3,3,Champions,0
54470,4.0,2.0,1905.31,2,3,3,At-Risk High-Value,0
54471,1.0,2.0,2080.1,4,3,3,Champions,0
54472,12.0,10.0,9740.5,1,4,4,At-Risk High-Value,0
54473,3.0,3.0,2507.17,3,4,3,Champions,0
54474,9.0,2.0,2681.58,1,3,3,At-Risk High-Value,0
54475,11.0,12.0,19514.88,1,4,4,At-Risk High-Value,0
54476,8.0,2.0,1645.05,1,3,2,At-Risk High-Value,0
54477,8.0,2.0,2911.04,1,3,3,At-Risk High-Value,0
54478,8.0,8.0,7674.04,1,4,4,At-Risk High-Value,1
54479,3.0,2.0,1647.58,3,3,2,Loyal Customers,0
54480,10.0,12.0,11700.48,1,4,4,At-Risk High-Value,0
54481,5.0,2.0,1867.58,2,3,3,At-Risk High-Value,0
54482,8.0,2.0,2205.17,1,3,3,At-Risk High-Value,0
54483,8.0,2.0,1931.05,1,3,3,At-Risk High-Value,0
54484,3.0,3.0,2634.06,3,4,3,Champions,1
54485,10.0,2.0,2010.25,1,3,3,At-Risk High-Value,0
54486,3.0,9.0,10614.28,3,4,4,Champions,0
54487,4.0,14.0,24464.44,2,4,4,At-Risk High-Value,0
54488,1.0,2.0,1951.18,4,3,3,Champions,1
54489,2.0,2.0,1890.02,3,3,3,Champions,0
54490,2.0,2.0,3388.0,3,3,4,Champions,0
54491,1.0,2.0,1953.27,4,3,3,Champions,0
54492,5.0,2.0,2073.39,2,3,3,At-Risk High-Value,0
54493,4.0,2.0,1910.59,2,3,3,At-Risk High-Value,0
54494,3.0,2.0,2473.35,3,3,3,Champions,0
54495,9.0,10.0,8908.35,1,4,4,At-Risk High-Value,0
54496,3.0,2.0,2195.27,3,3,3,Champions,0
54497,8.0,2.0,1608.09,1,3,2,At-Risk High-Value,1
54498,3.0,3.0,2719.7,3,4,3,Champions,0
54499,3.0,2.0,2047.98,3,3,3,Champions,0
54500,8.0,2.0,2058.54,1,3,3,At-Risk High-Value,0
54501,5.0,2.0,2073.17,2,3,3,At-Risk High-Value,0
54502,10.0,2.0,2641.1,1,3,3,At-Risk High-Value,0
54503,11.0,5.0,5401.82,1,4,4,At-Risk High-Value,0
54504,8.0,2.0,2284.48,1,3,3,At-Risk High-Value,0
54505,14.0,2.0,2265.45,1,3,3,At-Risk High-Value,0
54506,3.0,2.0,1694.44,3,3,2,Loyal Customers,0
54507,3.0,2.0,2038.52,3,3,3,Champions,0
54508,1.0,2.0,1702.36,4,3,2,Loyal Customers,0
54509,1.0,2.0,3134.12,4,3,4,Champions,0
54510,3.0,2.0,1886.39,3,3,3,Champions,0
54511,1.0,2.0,1671.56,4,3,2,Loyal Customers,0
54512,8.0,2.0,1635.7,1,3,2,At-Risk High-Value,0
54513,1.0,2.0,2750.44,4,3,3,Champions,0
54514,8.0,7.0,7112.49,1,4,4,At-Risk High-Value,0
54515,3.0,3.0,2843.94,3,4,3,Champions,0
54516,8.0,8.0,7830.24,1,4,4,At-Risk High-Value,0
54517,1.0,2.0,2120.91,4,3,3,Champions,0
54518,3.0,2.0,1614.14,3,3,2,Loyal Customers,1
54519,1.0,2.0,2106.83,4,3,3,Champions,0
54520,3.0,2.0,2441.89,3,3,3,Champions,0
54521,3.0,2.0,2118.05,3,3,3,Champions,0
54522,8.0,2.0,1618.43,1,3,2,At-Risk High-Value,0
54523,3.0,3.0,2493.15,3,4,3,Champions,0
54524,1.0,2.0,1688.61,4,3,2,Loyal Customers,1
54525,4.0,2.0,1754.72,2,3,2,At-Risk High-Value,0
54526,1.0,2.0,1953.38,4,3,3,Champions,0
54527,3.0,8.0,9616.2,3,4,4,Champions,1
54528,3.0,2.0,2529.56,3,3,3,Champions,0
54529,1.0,2.0,2076.8,4,3,3,Champions,1
54530,3.0,3.0,2500.9,3,4,3,Champions,0
54531,1.0,2.0,1673.76,4,3,2,Loyal Customers,1
54532,3.0,2.0,1617.11,3,3,2,Loyal Customers,0
54533,1.0,2.0,2094.4,4,3,3,Champions,0
54534,5.0,2.0,1794.76,2,3,2,At-Risk High-Value,0
54535,8.0,2.0,1952.83,1,3,3,At-Risk High-Value,0
54536,1.0,2.0,2581.15,4,3,3,Champions,0
54537,8.0,2.0,1917.96,1,3,3,At-Risk High-Value,0
54538,3.0,3.0,2482.1,3,4,3,Champions,0
54539,5.0,2.0,1958.44,2,3,3,At-Risk High-Value,1
54540,3.0,2.0,3207.49,3,3,4,Champions,0
54541,4.0,2.0,1843.6,2,3,3,At-Risk High-Value,0
54542,1.0,2.0,1647.36,4,3,2,Loyal Customers,0
54543,5.0,2.0,1716.22,2,3,2,At-Risk High-Value,1
54544,3.0,2.0,1621.84,3,3,2,Loyal Customers,0
54545,1.0,10.0,11052.8,4,4,4,Champions,0
54546,1.0,2.0,1626.35,4,3,2,Loyal Customers,1
54547,18.0,13.0,11106.81,1,4,4,At-Risk High-Value,0
54548,4.0,2.0,2003.65,2,3,3,At-Risk High-Value,0
54549,3.0,2.0,1658.36,3,3,2,Loyal Customers,0
54550,2.0,2.0,1836.67,3,3,2,Loyal Customers,0
54551,10.0,4.0,5903.92,1,4,4,At-Risk High-Value,0
54552,1.0,2.0,1754.28,4,3,2,Loyal Customers,0
54553,3.0,2.0,3509.66,3,3,4,Champions,0
54554,3.0,2.0,2094.18,3,3,3,Champions,0
54555,13.0,4.0,3697.32,1,4,4,At-Risk High-Value,0
54556,3.0,2.0,1623.38,3,3,2,Loyal Customers,0
54557,3.0,2.0,1872.42,3,3,3,Champions,0
54558,4.0,2.0,1868.57,2,3,3,At-Risk High-Value,0
54559,8.0,11.0,10254.14,1,4,4,At-Risk High-Value,0
54560,3.0,4.0,3237.96,3,4,4,Champions,0
54561,7.0,2.0,3486.67,1,3,4,At-Risk High-Value,0
54562,8.0,2.0,2828.32,1,3,3,At-Risk High-Value,0
54563,5.0,5.0,5246.18,2,4,4,At-Risk High-Value,0
54564,8.0,2.0,2298.12,1,3,3,At-Risk High-Value,0
54565,9.0,2.0,1876.38,1,3,3,At-Risk High-Value,0
54566,3.0,2.0,1818.41,3,3,2,Loyal Customers,1
54567,5.0,2.0,2251.59,2,3,3,At-Risk High-Value,0
54568,3.0,2.0,1666.94,3,3,2,Loyal Customers,0
54569,5.0,2.0,3196.05,2,3,4,At-Risk High-Value,0
54570,3.0,2.0,1876.16,3,3,3,Champions,0
54571,3.0,2.0,2045.01,3,3,3,Champions,0
54572,11.0,12.0,21163.56,1,4,4,At-Risk High-Value,0
54573,9.0,2.0,1904.1,1,3,3,At-Risk High-Value,0
54574,5.0,2.0,1872.53,2,3,3,At-Risk High-Value,0
54575,5.0,2.0,1727.22,2,3,2,At-Risk High-Value,1
54576,1.0,2.0,1633.61,4,3,2,Loyal Customers,1
54577,1.0,2.0,1562.22,4,3,2,Loyal Customers,0
54578,13.0,2.0,3359.51,1,3,4,At-Risk High-Value,0
54579,3.0,2.0,1692.46,3,3,2,Loyal Customers,0
54580,5.0,2.0,1605.67,2,3,2,At-Risk High-Value,0
54581,8.0,2.0,2687.85,1,3,3,At-Risk High-Value,0
54582,2.0,2.0,1655.06,3,3,2,Loyal Customers,1
54583,1.0,2.0,1657.04,4,3,2,Loyal Customers,1
54584,9.0,8.0,9201.28,1,4,4,At-Risk High-Value,0
54585,1.0,2.0,2927.98,4,3,3,Champions,0
54586,8.0,16.0,26000.48,1,4,4,At-Risk High-Value,0
54587,8.0,7.0,5799.64,1,4,4,At-Risk High-Value,0
54588,3.0,14.0,17529.82,3,4,4,Champions,0
54589,5.0,2.0,1932.7,2,3,3,At-Risk High-Value,0
54590,2.0,2.0,3339.71,3,3,4,Champions,0
54591,4.0,5.0,4600.75,2,4,4,At-Risk High-Value,0
54592,1.0,2.0,1790.8,4,3,2,Loyal Customers,0
54593,8.0,6.0,5038.44,1,4,4,At-Risk High-Value,0
54594,3.0,2.0,2372.81,3,3,3,Champions,0
54595,9.0,2.0,2546.28,1,3,3,At-Risk High-Value,0
54596,8.0,8.0,11488.4,1,4,4,At-Risk High-Value,1
54597,4.0,2.0,1749.88,2,3,2,At-Risk High-Value,1
54598,3.0,2.0,1703.13,3,3,2,Loyal Customers,0
54599,1.0,2.0,2214.52,4,3,3,Champions,0
54600,3.0,2.0,2455.64,3,3,3,Champions,1
54601,3.0,2.0,2469.5,3,3,3,Champions,1
54602,1.0,3.0,2407.85,4,4,3,Champions,0
54603,3.0,10.0,12364.0,3,4,4,Champions,0
54604,3.0,2.0,1803.34,3,3,2,Loyal Customers,1
54605,8.0,7.0,6372.13,1,4,4,At-Risk High-Value,0
54606,9.0,8.0,12907.4,1,4,4,At-Risk High-Value,0
54607,11.0,2.0,2060.3,1,3,3,At-Risk High-Value,0
54608,10.0,7.0,6628.54,1,4,4,At-Risk High-Value,0
54609,14.0,2.0,2831.07,1,3,3,At-Risk High-Value,0
54610,8.0,2.0,1788.05,1,3,2,At-Risk High-Value,0
54611,6.0,2.0,2099.02,2,3,3,At-Risk High-Value,0
54612,9.0,6.0,6568.98,1,4,4,At-Risk High-Value,0
54613,8.0,4.0,3807.1,1,4,4,At-Risk High-Value,0
54614,1.0,2.0,1676.51,4,3,2,Loyal Customers,1
54615,3.0,2.0,1843.82,3,3,3,Champions,0
54616,6.0,2.0,3155.24,2,3,4,At-Risk High-Value,0
54617,2.0,2.0,2646.27,3,3,3,Champions,0
54618,1.0,2.0,1581.58,4,3,2,Loyal Customers,1
54619,2.0,2.0,2577.52,3,3,3,Champions,0
54620,8.0,2.0,2124.21,1,3,3,At-Risk High-Value,0
54621,1.0,2.0,1848.66,4,3,3,Champions,0
54622,4.0,2.0,1909.49,2,3,3,At-Risk High-Value,0
54623,8.0,6.0,5886.21,1,4,4,At-Risk High-Value,0
54624,1.0,2.0,1632.4,4,3,2,Loyal Customers,1
54625,3.0,2.0,2199.01,3,3,3,Champions,0
54626,3.0,2.0,2532.97,3,3,3,Champions,0
54627,9.0,12.0,19202.7,1,4,4,At-Risk High-Value,0
54628,3.0,8.0,9386.96,3,4,4,Champions,0
54629,10.0,7.0,6959.64,1,4,4,At-Risk High-Value,0
54630,3.0,2.0,1892.77,3,3,3,Champions,1
54631,2.0,3.0,2458.5,3,4,3,Champions,0
54632,3.0,2.0,2455.64,3,3,3,Champions,0
54633,4.0,5.0,5210.42,2,4,4,At-Risk High-Value,0
54634,10.0,2.0,3520.22,1,3,4,At-Risk High-Value,0
54635,5.0,2.0,1674.75,2,3,2,At-Risk High-Value,0
54636,5.0,2.0,2064.92,2,3,3,At-Risk High-Value,0
54637,1.0,2.0,1608.97,4,3,2,Loyal Customers,0
54638,8.0,11.0,18573.5,1,4,4,At-Risk High-Value,0
54639,7.0,2.0,1605.56,1,3,2,At-Risk High-Value,0
54640,3.0,2.0,1692.46,3,3,2,Loyal Customers,1
54641,1.0,2.0,1598.63,4,3,2,Loyal Customers,1
54642,4.0,2.0,1773.42,2,3,2,At-Risk High-Value,0
54643,3.0,2.0,1840.63,3,3,2,Loyal Customers,1
54644,3.0,2.0,1779.91,3,3,2,Loyal Customers,0
54645,8.0,6.0,5926.8,1,4,4,At-Risk High-Value,0
54646,4.0,2.0,1615.57,2,3,2,At-Risk High-Value,0
54647,3.0,2.0,2431.22,3,3,3,Champions,0
54648,1.0,2.0,1686.96,4,3,2,Loyal Customers,0
54649,3.0,3.0,2737.18,3,4,3,Champions,0
54650,1.0,2.0,3203.97,4,3,4,Champions,0
54651,1.0,2.0,1663.09,4,3,2,Loyal Customers,0
54652,8.0,5.0,4999.22,1,4,4,At-Risk High-Value,0
54653,3.0,2.0,3069.22,3,3,4,Champions,0
54654,3.0,2.0,2033.35,3,3,3,Champions,0
54655,7.0,2.0,1658.69,1,3,2,At-Risk High-Value,0
54656,3.0,2.0,1709.51,3,3,2,Loyal Customers,1
54657,3.0,2.0,1754.17,3,3,2,Loyal Customers,0
54658,2.0,2.0,3521.43,3,3,4,Champions,0
54659,3.0,3.0,2520.04,3,4,3,Champions,0
54660,3.0,2.0,2156.44,3,3,3,Champions,0
54661,6.0,2.0,2070.42,2,3,3,At-Risk High-Value,0
54662,1.0,2.0,1604.13,4,3,2,Loyal Customers,0
54663,11.0,9.0,10336.09,1,4,4,At-Risk High-Value,0
54664,9.0,9.0,7519.54,1,4,4,At-Risk High-Value,0
54665,1.0,2.0,1846.46,4,3,3,Champions,1
54666,3.0,2.0,891.0,3,3,1,Loyal Customers,0
54667,3.0,8.0,9650.96,3,4,4,Champions,0
54668,3.0,2.0,1986.71,3,3,3,Champions,0
54669,9.0,12.0,12636.36,1,4,4,At-Risk High-Value,0
54670,8.0,5.0,5561.88,1,4,4,At-Risk High-Value,0
54671,2.0,2.0,2554.75,3,3,3,Champions,0
54672,3.0,2.0,2348.17,3,3,3,Champions,0
